played_at_utc,track_name,artist_name,ms_played,genre_bucket
2026-02-06T21:55:00Z,Sheikh Chilli,Raftaar,146949,Mellow/Rock/Hip-Hop
2026-02-07T09:33:00Z,Sheikh Chilli,Raftaar,93163,Mellow/Rock/Hip-Hop
2026-02-07T11:24:00Z,Mumbai 10,Divine,238997,Mellow/Rock/Hip-Hop
2026-02-07T14:35:00Z,Nude,Radiohead,164690,Mellow/Rock/Hip-Hop
2026-02-07T16:13:00Z,Weird Fishes/Arpeggi,Radiohead,225724,Mellow/Rock/Hip-Hop
2026-02-07T17:50:00Z,Namastute,Seedhe Maut,126655,Mellow/Rock/Hip-Hop
2026-02-07T19:18:00Z,Holocene,Bon Iver,104304,Mellow/Rock/Hip-Hop
2026-02-07T22:24:00Z,Holocene,Bon Iver,119555,Mellow/Rock/Hip-Hop
2026-02-08T08:59:00Z,Clarity,Zedd,105851,EDM/Dance
2026-02-08T09:01:00Z,Suno,Prabh Deep,107703,Mellow/Rock/Hip-Hop
2026-02-08T11:34:00Z,Clarity,Zedd,175655,EDM/Dance
2026-02-08T15:05:00Z,Everything In Its Right Place,Radiohead,171240,Mellow/Rock/Hip-Hop
2026-02-08T19:05:00Z,Namastute,Seedhe Maut,230657,Mellow/Rock/Hip-Hop
2026-02-08T23:18:00Z,Namastute,Seedhe Maut,221346,Mellow/Rock/Hip-Hop
2026-02-09T08:15:00Z,Holocene,Bon Iver,112600,Mellow/Rock/Hip-Hop
2026-02-09T10:00:00Z,Everything In Its Right Place,Radiohead,125969,Mellow/Rock/Hip-Hop
2026-02-09T12:23:00Z,Fake Empire,The National,123274,Mellow/Rock/Hip-Hop
2026-02-09T16:44:00Z,Nude,Radiohead,204684,Mellow/Rock/Hip-Hop
2026-02-09T21:39:00Z,Nude,Radiohead,104425,Mellow/Rock/Hip-Hop
2026-02-09T22:22:00Z,Everything In Its Right Place,Radiohead,227102,Mellow/Rock/Hip-Hop
2026-02-10T07:21:00Z,Nude,Radiohead,202544,Mellow/Rock/Hip-Hop
2026-02-10T10:14:00Z,Sheikh Chilli,Raftaar,223385,Mellow/Rock/Hip-Hop
2026-02-10T12:59:00Z,Everything In Its Right Place,Radiohead,99270,Mellow/Rock/Hip-Hop
2026-02-10T14:02:00Z,Animals,Martin Garrix,213670,EDM/Dance
2026-02-10T14:20:00Z,Namastute,Seedhe Maut,155080,Mellow/Rock/Hip-Hop
2026-02-10T15:45:00Z,Nude,Radiohead,110203,Mellow/Rock/Hip-Hop
2026-02-10T18:03:00Z,Rap Meri Jaan,KR$NA,220969,Mellow/Rock/Hip-Hop
2026-02-10T18:10:00Z,Everything In Its Right Place,Radiohead,156877,Mellow/Rock/Hip-Hop
2026-02-11T09:56:00Z,Namastute,Seedhe Maut,211921,Mellow/Rock/Hip-Hop
2026-02-11T12:14:00Z,Weird Fishes/Arpeggi,Radiohead,225207,Mellow/Rock/Hip-Hop
2026-02-11T13:18:00Z,Mumbai 10,Divine,237798,Mellow/Rock/Hip-Hop
2026-02-11T14:29:00Z,Sheikh Chilli,Raftaar,186540,Mellow/Rock/Hip-Hop
2026-02-11T17:05:00Z,Fake Empire,The National,234989,Mellow/Rock/Hip-Hop
2026-02-11T18:07:00Z,Nude,Radiohead,221607,Mellow/Rock/Hip-Hop
2026-02-12T08:58:00Z,Nude,Radiohead,150679,Mellow/Rock/Hip-Hop
2026-02-12T10:13:00Z,Fake Empire,The National,228887,Mellow/Rock/Hip-Hop
2026-02-12T14:09:00Z,Holocene,Bon Iver,91671,Mellow/Rock/Hip-Hop
2026-02-12T14:34:00Z,Weird Fishes/Arpeggi,Radiohead,180812,Mellow/Rock/Hip-Hop
2026-02-12T17:00:00Z,Weird Fishes/Arpeggi,Radiohead,188638,Mellow/Rock/Hip-Hop
2026-02-12T20:44:00Z,Rap Meri Jaan,KR$NA,187646,Mellow/Rock/Hip-Hop
2026-02-12T22:03:00Z,Namastute,Seedhe Maut,127322,Mellow/Rock/Hip-Hop
2026-02-13T08:27:00Z,Strobe,Deadmau5,124264,EDM/Dance
2026-02-13T11:49:00Z,Holocene,Bon Iver,118566,Mellow/Rock/Hip-Hop
2026-02-13T17:28:00Z,Mumbai 10,Divine,161291,Mellow/Rock/Hip-Hop
2026-02-13T17:59:00Z,Fake Empire,The National,193010,Mellow/Rock/Hip-Hop
2026-02-13T21:29:00Z,Line Of Sight,ODESZA,172321,EDM/Dance
2026-02-13T23:08:00Z,Beautiful Creatures,Illenium,193376,EDM/Dance
2026-02-14T08:13:00Z,Sheikh Chilli,Raftaar,175929,Mellow/Rock/Hip-Hop
2026-02-14T09:10:00Z,Nude,Radiohead,169748,Mellow/Rock/Hip-Hop
2026-02-14T15:52:00Z,Never Be Like You,Flume,135578,EDM/Dance
2026-02-14T18:25:00Z,Holocene,Bon Iver,224600,Mellow/Rock/Hip-Hop
2026-02-14T21:19:00Z,Holocene,Bon Iver,211463,Mellow/Rock/Hip-Hop
2026-02-14T21:35:00Z,Never Sleep Alone,Kaskade,234210,EDM/Dance
2026-02-15T10:00:00Z,Line Of Sight,ODESZA,106166,EDM/Dance
2026-02-15T11:12:00Z,Holocene,Bon Iver,195010,Mellow/Rock/Hip-Hop
2026-02-15T13:57:00Z,Beautiful Creatures,Illenium,206242,EDM/Dance
2026-02-15T15:58:00Z,Nude,Radiohead,109657,Mellow/Rock/Hip-Hop
2026-02-16T07:24:00Z,Rap Meri Jaan,KR$NA,184139,Mellow/Rock/Hip-Hop
2026-02-16T10:02:00Z,Mumbai 10,Divine,210847,Mellow/Rock/Hip-Hop
2026-02-16T14:41:00Z,Weird Fishes/Arpeggi,Radiohead,167360,Mellow/Rock/Hip-Hop
2026-02-16T15:17:00Z,Everything In Its Right Place,Radiohead,206919,Mellow/Rock/Hip-Hop
2026-02-16T18:58:00Z,Suno,Prabh Deep,238282,Mellow/Rock/Hip-Hop
2026-02-16T20:11:00Z,Namastute,Seedhe Maut,182784,Mellow/Rock/Hip-Hop
2026-02-16T20:12:00Z,Everything In Its Right Place,Radiohead,227839,Mellow/Rock/Hip-Hop
2026-02-16T20:52:00Z,Strobe,Deadmau5,193546,EDM/Dance
2026-02-16T22:03:00Z,Rap Meri Jaan,KR$NA,112995,Mellow/Rock/Hip-Hop
2026-02-17T08:51:00Z,Never Be Like You,Flume,213649,EDM/Dance
2026-02-17T14:10:00Z,Sheikh Chilli,Raftaar,116249,Mellow/Rock/Hip-Hop
2026-02-17T15:34:00Z,Holocene,Bon Iver,104656,Mellow/Rock/Hip-Hop
2026-02-17T17:38:00Z,Weird Fishes/Arpeggi,Radiohead,147414,Mellow/Rock/Hip-Hop
2026-02-17T17:51:00Z,Sheikh Chilli,Raftaar,184052,Mellow/Rock/Hip-Hop
2026-02-17T18:36:00Z,Weird Fishes/Arpeggi,Radiohead,237746,Mellow/Rock/Hip-Hop
2026-02-17T19:22:00Z,Holocene,Bon Iver,135537,Mellow/Rock/Hip-Hop
2026-02-18T07:21:00Z,Heroes,Alesso,142812,EDM/Dance
2026-02-18T12:58:00Z,Mumbai 10,Divine,174826,Mellow/Rock/Hip-Hop
2026-02-18T14:38:00Z,Animals,Martin Garrix,147359,EDM/Dance
2026-02-18T16:11:00Z,Suno,Prabh Deep,218564,Mellow/Rock/Hip-Hop
2026-02-19T10:54:00Z,Everything In Its Right Place,Radiohead,227965,Mellow/Rock/Hip-Hop
2026-02-19T16:20:00Z,Mumbai 10,Divine,125769,Mellow/Rock/Hip-Hop
2026-02-19T18:45:00Z,Nude,Radiohead,193703,Mellow/Rock/Hip-Hop
2026-02-20T11:11:00Z,Fake Empire,The National,90471,Mellow/Rock/Hip-Hop
2026-02-20T17:11:00Z,Suno,Prabh Deep,237318,Mellow/Rock/Hip-Hop
2026-02-20T18:14:00Z,Sheikh Chilli,Raftaar,135967,Mellow/Rock/Hip-Hop
2026-02-20T19:54:00Z,Sheikh Chilli,Raftaar,238762,Mellow/Rock/Hip-Hop
2026-02-21T11:21:00Z,Heroes,Alesso,110396,EDM/Dance
2026-02-21T12:40:00Z,Mumbai 10,Divine,113258,Mellow/Rock/Hip-Hop
2026-02-21T14:40:00Z,Sheikh Chilli,Raftaar,238255,Mellow/Rock/Hip-Hop
2026-02-22T09:21:00Z,Nude,Radiohead,134592,Mellow/Rock/Hip-Hop
2026-02-22T09:35:00Z,Everything In Its Right Place,Radiohead,114406,Mellow/Rock/Hip-Hop
2026-02-22T10:53:00Z,Namastute,Seedhe Maut,215695,Mellow/Rock/Hip-Hop
2026-02-22T14:10:00Z,Sheikh Chilli,Raftaar,208302,Mellow/Rock/Hip-Hop
2026-02-22T16:01:00Z,Animals,Martin Garrix,173549,EDM/Dance
2026-02-22T18:16:00Z,Nude,Radiohead,118320,Mellow/Rock/Hip-Hop
2026-02-22T19:28:00Z,Weird Fishes/Arpeggi,Radiohead,200009,Mellow/Rock/Hip-Hop
2026-02-22T21:00:00Z,Mumbai 10,Divine,159523,Mellow/Rock/Hip-Hop
2026-02-22T22:56:00Z,Namastute,Seedhe Maut,189277,Mellow/Rock/Hip-Hop
2026-02-23T07:27:00Z,Suno,Prabh Deep,133253,Mellow/Rock/Hip-Hop
2026-02-23T08:25:00Z,Nude,Radiohead,239886,Mellow/Rock/Hip-Hop
2026-02-23T12:03:00Z,Namastute,Seedhe Maut,116544,Mellow/Rock/Hip-Hop
2026-02-23T15:42:00Z,Rap Meri Jaan,KR$NA,163799,Mellow/Rock/Hip-Hop
2026-02-23T20:44:00Z,Holocene,Bon Iver,235257,Mellow/Rock/Hip-Hop
2026-02-24T07:27:00Z,Losing It,Fisher,112971,EDM/Dance
2026-02-24T09:41:00Z,Fake Empire,The National,232639,Mellow/Rock/Hip-Hop
2026-02-24T16:05:00Z,Line Of Sight,ODESZA,214143,EDM/Dance
2026-02-24T19:23:00Z,Mumbai 10,Divine,138911,Mellow/Rock/Hip-Hop
2026-02-24T19:30:00Z,Fake Empire,The National,218213,Mellow/Rock/Hip-Hop
2026-02-24T21:29:00Z,Fake Empire,The National,159048,Mellow/Rock/Hip-Hop
2026-02-24T22:12:00Z,Sheikh Chilli,Raftaar,115424,Mellow/Rock/Hip-Hop
2026-02-25T10:05:00Z,Everything In Its Right Place,Radiohead,180122,Mellow/Rock/Hip-Hop
2026-02-25T14:35:00Z,Namastute,Seedhe Maut,105986,Mellow/Rock/Hip-Hop
2026-02-25T20:34:00Z,Rap Meri Jaan,KR$NA,214472,Mellow/Rock/Hip-Hop
2026-02-25T22:19:00Z,Holocene,Bon Iver,110697,Mellow/Rock/Hip-Hop
2026-02-26T09:43:00Z,Never Sleep Alone,Kaskade,204135,EDM/Dance
2026-02-26T11:07:00Z,Sheikh Chilli,Raftaar,207713,Mellow/Rock/Hip-Hop
2026-02-26T13:51:00Z,Everything In Its Right Place,Radiohead,140521,Mellow/Rock/Hip-Hop
2026-02-26T15:20:00Z,Everything In Its Right Place,Radiohead,107566,Mellow/Rock/Hip-Hop
2026-02-26T19:35:00Z,Alone,Marshmello,175492,EDM/Dance
2026-02-26T23:51:00Z,Rap Meri Jaan,KR$NA,239811,Mellow/Rock/Hip-Hop
2026-02-27T07:21:00Z,Mumbai 10,Divine,169444,Mellow/Rock/Hip-Hop
2026-02-27T10:50:00Z,Sheikh Chilli,Raftaar,164997,Mellow/Rock/Hip-Hop
2026-02-27T10:55:00Z,Suno,Prabh Deep,149757,Mellow/Rock/Hip-Hop
2026-02-27T11:36:00Z,Line Of Sight,ODESZA,116267,EDM/Dance
2026-02-27T14:03:00Z,Mumbai 10,Divine,214575,Mellow/Rock/Hip-Hop
2026-02-27T19:02:00Z,Everything In Its Right Place,Radiohead,193754,Mellow/Rock/Hip-Hop
2026-02-27T20:16:00Z,Mumbai 10,Divine,190412,Mellow/Rock/Hip-Hop
2026-02-27T22:02:00Z,Sheikh Chilli,Raftaar,135141,Mellow/Rock/Hip-Hop
2026-02-27T23:50:00Z,Weird Fishes/Arpeggi,Radiohead,199994,Mellow/Rock/Hip-Hop
2026-02-28T13:28:00Z,Nude,Radiohead,145414,Mellow/Rock/Hip-Hop
2026-02-28T15:46:00Z,Mumbai 10,Divine,199254,Mellow/Rock/Hip-Hop
2026-02-28T22:48:00Z,Namastute,Seedhe Maut,225397,Mellow/Rock/Hip-Hop
2026-02-28T23:50:00Z,Weird Fishes/Arpeggi,Radiohead,131673,Mellow/Rock/Hip-Hop
2026-03-01T08:58:00Z,Suno,Prabh Deep,184470,Mellow/Rock/Hip-Hop
2026-03-01T13:53:00Z,Clarity,Zedd,105106,EDM/Dance
2026-03-01T23:56:00Z,Everything In Its Right Place,Radiohead,239074,Mellow/Rock/Hip-Hop
2026-03-02T07:14:00Z,Sheikh Chilli,Raftaar,156162,Mellow/Rock/Hip-Hop
2026-03-02T09:18:00Z,Fake Empire,The National,97195,Mellow/Rock/Hip-Hop
2026-03-02T13:54:00Z,Everything In Its Right Place,Radiohead,148025,Mellow/Rock/Hip-Hop
2026-03-02T15:41:00Z,Holocene,Bon Iver,197349,Mellow/Rock/Hip-Hop
2026-03-02T18:22:00Z,Suno,Prabh Deep,132864,Mellow/Rock/Hip-Hop
2026-03-02T18:31:00Z,Holocene,Bon Iver,206943,Mellow/Rock/Hip-Hop
2026-03-02T22:58:00Z,Weird Fishes/Arpeggi,Radiohead,124685,Mellow/Rock/Hip-Hop
2026-03-02T23:25:00Z,Suno,Prabh Deep,122472,Mellow/Rock/Hip-Hop
2026-03-03T08:51:00Z,Holocene,Bon Iver,195931,Mellow/Rock/Hip-Hop
2026-03-03T15:13:00Z,Suno,Prabh Deep,212342,Mellow/Rock/Hip-Hop
2026-03-03T15:40:00Z,Mumbai 10,Divine,175232,Mellow/Rock/Hip-Hop
2026-03-03T16:12:00Z,Fake Empire,The National,129303,Mellow/Rock/Hip-Hop
2026-03-03T16:19:00Z,Losing It,Fisher,118338,EDM/Dance
2026-03-03T19:37:00Z,Rap Meri Jaan,KR$NA,116820,Mellow/Rock/Hip-Hop
2026-03-03T20:57:00Z,Fake Empire,The National,188690,Mellow/Rock/Hip-Hop
2026-03-04T12:18:00Z,Rap Meri Jaan,KR$NA,115586,Mellow/Rock/Hip-Hop
2026-03-04T12:43:00Z,Fake Empire,The National,177984,Mellow/Rock/Hip-Hop
2026-03-04T13:21:00Z,Sheikh Chilli,Raftaar,148291,Mellow/Rock/Hip-Hop
2026-03-04T18:14:00Z,Holocene,Bon Iver,170500,Mellow/Rock/Hip-Hop
2026-03-04T18:16:00Z,Mumbai 10,Divine,167083,Mellow/Rock/Hip-Hop
2026-03-04T18:32:00Z,Suno,Prabh Deep,168694,Mellow/Rock/Hip-Hop
2026-03-04T19:47:00Z,Namastute,Seedhe Maut,99258,Mellow/Rock/Hip-Hop
2026-03-04T22:18:00Z,Animals,Martin Garrix,158007,EDM/Dance
2026-03-05T09:30:00Z,Sheikh Chilli,Raftaar,140998,Mellow/Rock/Hip-Hop
2026-03-05T09:31:00Z,Everything In Its Right Place,Radiohead,177196,Mellow/Rock/Hip-Hop
2026-03-05T11:12:00Z,Line Of Sight,ODESZA,179828,EDM/Dance
2026-03-05T17:40:00Z,Everything In Its Right Place,Radiohead,105207,Mellow/Rock/Hip-Hop
2026-03-05T21:09:00Z,Sheikh Chilli,Raftaar,172938,Mellow/Rock/Hip-Hop
2026-03-05T23:19:00Z,Namastute,Seedhe Maut,198293,Mellow/Rock/Hip-Hop
2026-03-06T07:02:00Z,Namastute,Seedhe Maut,229927,Mellow/Rock/Hip-Hop
2026-03-06T12:31:00Z,Line Of Sight,ODESZA,113079,EDM/Dance
2026-03-06T20:25:00Z,Never Sleep Alone,Kaskade,202466,EDM/Dance
2026-03-07T14:44:00Z,Holocene,Bon Iver,180269,Mellow/Rock/Hip-Hop
2026-03-07T16:18:00Z,Animals,Martin Garrix,209518,EDM/Dance
2026-03-07T19:32:00Z,Nude,Radiohead,170246,Mellow/Rock/Hip-Hop
2026-03-07T23:12:00Z,Mumbai 10,Divine,94696,Mellow/Rock/Hip-Hop
2026-03-08T08:38:00Z,Fake Empire,The National,102572,Mellow/Rock/Hip-Hop
2026-03-08T08:44:00Z,Weird Fishes/Arpeggi,Radiohead,120353,Mellow/Rock/Hip-Hop
2026-03-08T10:23:00Z,Everything In Its Right Place,Radiohead,99794,Mellow/Rock/Hip-Hop
2026-03-08T10:35:00Z,Namastute,Seedhe Maut,156253,Mellow/Rock/Hip-Hop
2026-03-08T11:13:00Z,Clarity,Zedd,95744,EDM/Dance
2026-03-08T11:21:00Z,Namastute,Seedhe Maut,218497,Mellow/Rock/Hip-Hop
2026-03-08T12:58:00Z,Holocene,Bon Iver,195746,Mellow/Rock/Hip-Hop
2026-03-08T13:44:00Z,Everything In Its Right Place,Radiohead,92439,Mellow/Rock/Hip-Hop
2026-03-09T13:22:00Z,Rap Meri Jaan,KR$NA,197415,Mellow/Rock/Hip-Hop
2026-03-09T15:39:00Z,Alone,Marshmello,125956,EDM/Dance
2026-03-09T22:12:00Z,Nude,Radiohead,142363,Mellow/Rock/Hip-Hop
2026-03-09T22:58:00Z,Weird Fishes/Arpeggi,Radiohead,144445,Mellow/Rock/Hip-Hop
2026-03-09T23:46:00Z,Nude,Radiohead,120863,Mellow/Rock/Hip-Hop
2026-03-10T07:42:00Z,Animals,Martin Garrix,113331,EDM/Dance
2026-03-10T07:54:00Z,Animals,Martin Garrix,126279,EDM/Dance
2026-03-10T08:54:00Z,Line Of Sight,ODESZA,166170,EDM/Dance
2026-03-10T10:57:00Z,Nude,Radiohead,157080,Mellow/Rock/Hip-Hop
2026-03-10T16:16:00Z,Suno,Prabh Deep,211707,Mellow/Rock/Hip-Hop
2026-03-10T17:22:00Z,Everything In Its Right Place,Radiohead,204744,Mellow/Rock/Hip-Hop
2026-03-10T20:47:00Z,Mumbai 10,Divine,120382,Mellow/Rock/Hip-Hop
2026-03-10T22:09:00Z,Sheikh Chilli,Raftaar,113614,Mellow/Rock/Hip-Hop
2026-03-11T07:55:00Z,Sheikh Chilli,Raftaar,124250,Mellow/Rock/Hip-Hop
2026-03-11T10:56:00Z,Suno,Prabh Deep,197815,Mellow/Rock/Hip-Hop
2026-03-11T12:06:00Z,Animals,Martin Garrix,199059,EDM/Dance
2026-03-11T15:53:00Z,Suno,Prabh Deep,191113,Mellow/Rock/Hip-Hop
2026-03-11T17:11:00Z,Mumbai 10,Divine,119840,Mellow/Rock/Hip-Hop
2026-03-11T20:41:00Z,Suno,Prabh Deep,133720,Mellow/Rock/Hip-Hop
2026-03-11T21:11:00Z,Suno,Prabh Deep,189549,Mellow/Rock/Hip-Hop
2026-03-12T07:45:00Z,Losing It,Fisher,227577,EDM/Dance
2026-03-12T08:00:00Z,Sheikh Chilli,Raftaar,131137,Mellow/Rock/Hip-Hop
2026-03-12T10:27:00Z,Sheikh Chilli,Raftaar,155162,Mellow/Rock/Hip-Hop
2026-03-12T11:53:00Z,Namastute,Seedhe Maut,236366,Mellow/Rock/Hip-Hop
2026-03-12T14:42:00Z,Sheikh Chilli,Raftaar,178683,Mellow/Rock/Hip-Hop
2026-03-12T22:55:00Z,Suno,Prabh Deep,133359,Mellow/Rock/Hip-Hop
2026-03-13T15:03:00Z,Losing It,Fisher,222888,EDM/Dance
2026-03-13T19:52:00Z,Never Sleep Alone,Kaskade,151603,EDM/Dance
2026-03-13T21:05:00Z,Heroes,Alesso,220667,EDM/Dance
2026-03-14T07:52:00Z,Alone,Marshmello,113827,EDM/Dance
2026-03-14T10:25:00Z,Weird Fishes/Arpeggi,Radiohead,198092,Mellow/Rock/Hip-Hop
2026-03-14T16:56:00Z,Sheikh Chilli,Raftaar,223257,Mellow/Rock/Hip-Hop
2026-03-14T17:23:00Z,Suno,Prabh Deep,104227,Mellow/Rock/Hip-Hop
2026-03-14T17:35:00Z,Suno,Prabh Deep,214029,Mellow/Rock/Hip-Hop
2026-03-14T21:07:00Z,Mumbai 10,Divine,115542,Mellow/Rock/Hip-Hop
2026-03-15T07:33:00Z,Heroes,Alesso,102732,EDM/Dance
2026-03-15T08:57:00Z,Beautiful Creatures,Illenium,133032,EDM/Dance
2026-03-15T10:16:00Z,Namastute,Seedhe Maut,141359,Mellow/Rock/Hip-Hop
2026-03-15T12:46:00Z,Everything In Its Right Place,Radiohead,123654,Mellow/Rock/Hip-Hop
2026-03-15T13:29:00Z,Never Sleep Alone,Kaskade,139959,EDM/Dance
2026-03-15T16:35:00Z,Losing It,Fisher,226835,EDM/Dance
2026-03-15T20:02:00Z,Nude,Radiohead,122301,Mellow/Rock/Hip-Hop
2026-03-15T21:42:00Z,Suno,Prabh Deep,222172,Mellow/Rock/Hip-Hop
2026-03-15T22:59:00Z,Namastute,Seedhe Maut,223256,Mellow/Rock/Hip-Hop
2026-03-16T14:17:00Z,Sheikh Chilli,Raftaar,194299,Mellow/Rock/Hip-Hop
2026-03-16T21:51:00Z,Fake Empire,The National,124962,Mellow/Rock/Hip-Hop
2026-03-16T23:56:00Z,Mumbai 10,Divine,190837,Mellow/Rock/Hip-Hop
2026-03-17T13:12:00Z,Rap Meri Jaan,KR$NA,144974,Mellow/Rock/Hip-Hop
2026-03-17T16:53:00Z,Rap Meri Jaan,KR$NA,233604,Mellow/Rock/Hip-Hop
2026-03-17T18:58:00Z,Fake Empire,The National,124779,Mellow/Rock/Hip-Hop
2026-03-17T23:34:00Z,Everything In Its Right Place,Radiohead,174510,Mellow/Rock/Hip-Hop
2026-03-18T07:33:00Z,Never Sleep Alone,Kaskade,117910,EDM/Dance
2026-03-18T08:42:00Z,Line Of Sight,ODESZA,104838,EDM/Dance
2026-03-18T08:59:00Z,Fake Empire,The National,190029,Mellow/Rock/Hip-Hop
2026-03-18T10:39:00Z,Heroes,Alesso,237294,EDM/Dance
2026-03-18T16:13:00Z,Animals,Martin Garrix,231865,EDM/Dance
2026-03-18T16:43:00Z,Line Of Sight,ODESZA,155683,EDM/Dance
2026-03-18T19:15:00Z,Rap Meri Jaan,KR$NA,223935,Mellow/Rock/Hip-Hop
2026-03-18T20:43:00Z,Heroes,Alesso,229959,EDM/Dance
2026-03-19T08:00:00Z,Mumbai 10,Divine,155887,Mellow/Rock/Hip-Hop
2026-03-19T09:11:00Z,Line Of Sight,ODESZA,135559,EDM/Dance
2026-03-19T11:10:00Z,Never Be Like You,Flume,156850,EDM/Dance
2026-03-19T13:49:00Z,Rap Meri Jaan,KR$NA,140724,Mellow/Rock/Hip-Hop
2026-03-19T14:58:00Z,Heroes,Alesso,186401,EDM/Dance
2026-03-19T19:02:00Z,Nude,Radiohead,202330,Mellow/Rock/Hip-Hop
2026-03-20T08:09:00Z,Everything In Its Right Place,Radiohead,174575,Mellow/Rock/Hip-Hop
2026-03-20T16:31:00Z,Sheikh Chilli,Raftaar,234221,Mellow/Rock/Hip-Hop
2026-03-20T23:14:00Z,Losing It,Fisher,138200,EDM/Dance
2026-03-21T10:42:00Z,Weird Fishes/Arpeggi,Radiohead,180703,Mellow/Rock/Hip-Hop
2026-03-21T14:02:00Z,Sheikh Chilli,Raftaar,174131,Mellow/Rock/Hip-Hop
2026-03-21T17:21:00Z,Clarity,Zedd,184580,EDM/Dance
2026-03-21T19:05:00Z,Namastute,Seedhe Maut,181593,Mellow/Rock/Hip-Hop
2026-03-21T19:16:00Z,Beautiful Creatures,Illenium,231619,EDM/Dance
2026-03-21T23:30:00Z,Strobe,Deadmau5,237150,EDM/Dance
2026-03-21T23:52:00Z,Weird Fishes/Arpeggi,Radiohead,188293,Mellow/Rock/Hip-Hop
2026-03-22T08:05:00Z,Losing It,Fisher,109201,EDM/Dance
2026-03-22T09:36:00Z,Never Be Like You,Flume,149675,EDM/Dance
2026-03-22T09:47:00Z,Namastute,Seedhe Maut,130305,Mellow/Rock/Hip-Hop
2026-03-22T10:10:00Z,Beautiful Creatures,Illenium,231026,EDM/Dance
2026-03-22T10:13:00Z,Namastute,Seedhe Maut,230969,Mellow/Rock/Hip-Hop
2026-03-22T13:42:00Z,Nude,Radiohead,145882,Mellow/Rock/Hip-Hop
2026-03-22T16:57:00Z,Animals,Martin Garrix,140465,EDM/Dance
2026-03-23T07:41:00Z,Beautiful Creatures,Illenium,106577,EDM/Dance
2026-03-23T08:44:00Z,Sheikh Chilli,Raftaar,109028,Mellow/Rock/Hip-Hop
2026-03-23T10:18:00Z,Alone,Marshmello,168997,EDM/Dance
2026-03-23T20:20:00Z,Never Sleep Alone,Kaskade,94427,EDM/Dance
2026-03-23T21:24:00Z,Fake Empire,The National,193576,Mellow/Rock/Hip-Hop
2026-03-24T07:35:00Z,Losing It,Fisher,235508,EDM/Dance
2026-03-24T07:36:00Z,Animals,Martin Garrix,193306,EDM/Dance
2026-03-24T08:54:00Z,Sheikh Chilli,Raftaar,233878,Mellow/Rock/Hip-Hop
2026-03-24T09:18:00Z,Alone,Marshmello,107658,EDM/Dance
2026-03-24T11:10:00Z,Alone,Marshmello,138232,EDM/Dance
2026-03-24T13:07:00Z,Never Be Like You,Flume,137541,EDM/Dance
2026-03-24T14:08:00Z,Alone,Marshmello,192496,EDM/Dance
2026-03-24T16:13:00Z,Nude,Radiohead,180138,Mellow/Rock/Hip-Hop
2026-03-24T16:40:00Z,Rap Meri Jaan,KR$NA,127768,Mellow/Rock/Hip-Hop
2026-03-25T10:18:00Z,Holocene,Bon Iver,108299,Mellow/Rock/Hip-Hop
2026-03-25T11:36:00Z,Fake Empire,The National,238599,Mellow/Rock/Hip-Hop
2026-03-25T17:22:00Z,Suno,Prabh Deep,123610,Mellow/Rock/Hip-Hop
2026-03-25T20:10:00Z,Losing It,Fisher,91266,EDM/Dance
2026-03-25T22:28:00Z,Mumbai 10,Divine,176073,Mellow/Rock/Hip-Hop
2026-03-26T09:53:00Z,Strobe,Deadmau5,163561,EDM/Dance
2026-03-26T13:16:00Z,Everything In Its Right Place,Radiohead,110044,Mellow/Rock/Hip-Hop
2026-03-26T15:53:00Z,Never Sleep Alone,Kaskade,184237,EDM/Dance
2026-03-26T22:29:00Z,Losing It,Fisher,206747,EDM/Dance
2026-03-26T22:35:00Z,Never Be Like You,Flume,118529,EDM/Dance
2026-03-27T07:52:00Z,Alone,Marshmello,196203,EDM/Dance
2026-03-27T08:35:00Z,Holocene,Bon Iver,158319,Mellow/Rock/Hip-Hop
2026-03-27T12:36:00Z,Line Of Sight,ODESZA,238324,EDM/Dance
2026-03-27T12:48:00Z,Clarity,Zedd,224777,EDM/Dance
2026-03-27T16:08:00Z,Clarity,Zedd,211818,EDM/Dance
2026-03-27T19:23:00Z,Beautiful Creatures,Illenium,221640,EDM/Dance
2026-03-27T22:22:00Z,Everything In Its Right Place,Radiohead,100595,Mellow/Rock/Hip-Hop
2026-03-27T22:41:00Z,Rap Meri Jaan,KR$NA,128963,Mellow/Rock/Hip-Hop
2026-03-28T08:41:00Z,Weird Fishes/Arpeggi,Radiohead,174953,Mellow/Rock/Hip-Hop
2026-03-28T15:53:00Z,Alone,Marshmello,159026,EDM/Dance
2026-03-28T18:14:00Z,Never Be Like You,Flume,101221,EDM/Dance
2026-03-28T18:24:00Z,Rap Meri Jaan,KR$NA,213122,Mellow/Rock/Hip-Hop
2026-03-29T09:32:00Z,Clarity,Zedd,163612,EDM/Dance
2026-03-29T12:23:00Z,Line Of Sight,ODESZA,121019,EDM/Dance
2026-03-29T14:33:00Z,Never Sleep Alone,Kaskade,196389,EDM/Dance
2026-03-29T17:46:00Z,Namastute,Seedhe Maut,119711,Mellow/Rock/Hip-Hop
2026-03-29T18:37:00Z,Never Sleep Alone,Kaskade,110404,EDM/Dance
2026-03-29T22:50:00Z,Losing It,Fisher,216382,EDM/Dance
2026-03-29T23:56:00Z,Weird Fishes/Arpeggi,Radiohead,126429,Mellow/Rock/Hip-Hop
